User ID,Timestamp,Channel,Campaign,Conversion,Date
17727,2025-02-10 12:32:16,Display Ads,Winter Sale,No,2025-02-10
29734,2025-02-10 19:35:58,Display Ads,Retargeting,Yes,2025-02-10
97915,2025-02-11 03:08:40,Direct Traffic,-,Yes,2025-02-11
23733,2025-02-10 13:26:00,Email,-,No,2025-02-10
82505,2025-02-10 23:09:12,Email,Brand Awareness,No,2025-02-10
66008,2025-02-10 18:32:44,Social Media,Winter Sale,No,2025-02-10
54700,2025-02-10 23:47:24,Direct Traffic,-,Yes,2025-02-10
56007,2025-02-11 16:09:48,Referral,Winter Sale,No,2025-02-11
77873,2025-02-11 18:04:08,Search Ads,Retargeting,Yes,2025-02-11
33999,2025-02-11 05:26:42,Referral,Winter Sale,Yes,2025-02-11
89792,2025-02-11 16:31:30,Display Ads,Retargeting,Yes,2025-02-11
31763,2025-02-11 12:35:02,Display Ads,-,No,2025-02-11
30155,2025-02-11 07:50:22,Search Ads,Brand Awareness,Yes,2025-02-11
31219,2025-02-11 21:16:20,Email,New Product Launch,Yes,2025-02-11
87375,2025-02-11 17:57:52,Referral,New Product Launch,Yes,2025-02-11
66664,2025-02-11 08:14:36,Social Media,Discount Offer,No,2025-02-11
98152,2025-02-10 23:30:16,Search Ads,New Product Launch,Yes,2025-02-10
37786,2025-02-11 09:40:35,Display Ads,Brand Awareness,Yes,2025-02-11
32377,2025-02-10 15:05:04,Referral,Discount Offer,No,2025-02-10
88567,2025-02-11 00:58:23,Search Ads,New Product Launch,Yes,2025-02-11
40804,2025-02-10 00:01:11,Social Media,-,Yes,2025-02-10
59576,2025-02-11 05:51:01,Direct Traffic,-,Yes,2025-02-11
66646,2025-02-11 19:56:16,Email,New Product Launch,No,2025-02-11
79781,2025-02-10 04:25:54,Social Media,Winter Sale,No,2025-02-10
31134,2025-02-10 08:19:34,Search Ads,Retargeting,No,2025-02-10
50453,2025-02-10 09:17:25,Direct Traffic,-,Yes,2025-02-10
34073,2025-02-10 06:03:04,Social Media,Winter Sale,Yes,2025-02-10
81952,2025-02-10 18:28:56,Direct Traffic,-,No,2025-02-10
78374,2025-02-11 06:06:40,Direct Traffic,-,No,2025-02-11
31213,2025-02-11 01:53:37,Direct Traffic,-,Yes,2025-02-11
72612,2025-02-11 08:51:24,Search Ads,-,Yes,2025-02-11
92673,2025-02-10 12:58:57,Direct Traffic,-,Yes,2025-02-10
35129,2025-02-10 14:03:20,Email,Discount Offer,Yes,2025-02-10
10303,2025-02-10 06:08:23,Direct Traffic,-,No,2025-02-10
96015,2025-02-11 03:07:03,Referral,Winter Sale,No,2025-02-11
78882,2025-02-10 23:29:40,Email,Retargeting,Yes,2025-02-10
33497,2025-02-11 02:31:29,Display Ads,-,Yes,2025-02-11
33960,2025-02-10 07:22:06,Referral,Retargeting,No,2025-02-10
76702,2025-02-10 12:09:40,Display Ads,Discount Offer,No,2025-02-10
69761,2025-02-11 06:47:05,Social Media,Winter Sale,No,2025-02-11
99250,2025-02-10 21:33:34,Search Ads,-,No,2025-02-10
42734,2025-02-11 02:31:15,Display Ads,New Product Launch,No,2025-02-11
27480,2025-02-10 06:51:54,Referral,Brand Awareness,Yes,2025-02-10
98242,2025-02-10 15:43:53,Search Ads,New Product Launch,No,2025-02-10
64142,2025-02-10 14:14:08,Social Media,New Product Launch,Yes,2025-02-10
80804,2025-02-10 10:10:30,Social Media,New Product Launch,No,2025-02-10
88187,2025-02-11 12:32:40,Display Ads,Brand Awareness,Yes,2025-02-11
47060,2025-02-10 12:59:48,Display Ads,Retargeting,Yes,2025-02-10
59198,2025-02-10 14:52:18,Direct Traffic,-,Yes,2025-02-10
33189,2025-02-11 21:03:22,Social Media,New Product Launch,No,2025-02-11
73814,2025-02-11 03:57:56,Referral,-,No,2025-02-11
16348,2025-02-11 09:01:46,Email,Retargeting,No,2025-02-11
90114,2025-02-10 05:25:20,Referral,Winter Sale,Yes,2025-02-10
55905,2025-02-10 09:28:48,Social Media,Winter Sale,No,2025-02-10
11453,2025-02-11 14:54:16,Referral,Winter Sale,No,2025-02-11
37332,2025-02-11 08:08:29,Referral,Brand Awareness,No,2025-02-11
92487,2025-02-11 13:19:35,Social Media,Discount Offer,No,2025-02-11
22923,2025-02-11 23:02:17,Search Ads,Winter Sale,Yes,2025-02-11
68657,2025-02-10 01:59:18,Display Ads,Winter Sale,No,2025-02-10
49293,2025-02-11 10:37:43,Email,Brand Awareness,Yes,2025-02-11
28919,2025-02-11 18:49:12,Email,-,No,2025-02-11
73141,2025-02-10 09:57:55,Referral,New Product Launch,No,2025-02-10
72009,2025-02-11 19:37:36,Referral,Brand Awareness,Yes,2025-02-11
39400,2025-02-11 09:59:36,Direct Traffic,-,No,2025-02-11
13558,2025-02-10 17:58:37,Direct Traffic,-,No,2025-02-10
38175,2025-02-10 02:22:50,Social Media,Brand Awareness,No,2025-02-10
99566,2025-02-10 12:03:56,Referral,New Product Launch,No,2025-02-10
89412,2025-02-11 23:33:38,Social Media,Brand Awareness,No,2025-02-11
30895,2025-02-10 21:52:08,Display Ads,Discount Offer,No,2025-02-10
58496,2025-02-10 08:39:51,Search Ads,Winter Sale,Yes,2025-02-10
13186,2025-02-10 07:39:35,Social Media,New Product Launch,No,2025-02-10
59599,2025-02-10 17:19:17,Display Ads,Winter Sale,No,2025-02-10
42399,2025-02-11 00:14:16,Referral,Retargeting,No,2025-02-11
40965,2025-02-11 00:25:18,Display Ads,New Product Launch,No,2025-02-11
16536,2025-02-11 02:56:41,Search Ads,New Product Launch,No,2025-02-11
83798,2025-02-11 18:12:59,Social Media,Discount Offer,No,2025-02-11
49243,2025-02-11 08:56:51,Search Ads,New Product Launch,Yes,2025-02-11
22923,2025-02-11 14:47:53,Email,Winter Sale,No,2025-02-11
50311,2025-02-10 05:26:07,Referral,-,Yes,2025-02-10
54016,2025-02-10 06:06:35,Referral,New Product Launch,Yes,2025-02-10
92972,2025-02-10 21:59:56,Referral,New Product Launch,Yes,2025-02-10
54395,2025-02-10 15:15:03,Email,-,Yes,2025-02-10
97804,2025-02-10 20:55:44,Email,New Product Launch,No,2025-02-10
92698,2025-02-10 18:54:02,Social Media,Retargeting,No,2025-02-10
44869,2025-02-11 22:56:20,Social Media,New Product Launch,Yes,2025-02-11
99627,2025-02-11 20:19:02,Display Ads,Discount Offer,Yes,2025-02-11
54044,2025-02-11 05:47:26,Referral,New Product Launch,Yes,2025-02-11
30026,2025-02-11 15:48:08,Email,Retargeting,Yes,2025-02-11
80549,2025-02-10 16:41:14,Direct Traffic,-,No,2025-02-10
48330,2025-02-10 12:46:22,Email,Winter Sale,Yes,2025-02-10
62128,2025-02-11 14:42:27,Referral,-,No,2025-02-11
85732,2025-02-11 03:52:27,Direct Traffic,-,Yes,2025-02-11
62843,2025-02-11 13:30:42,Email,-,No,2025-02-11
75137,2025-02-10 09:38:56,Search Ads,Winter Sale,Yes,2025-02-10
93431,2025-02-11 22:29:51,Email,Winter Sale,Yes,2025-02-11
64163,2025-02-10 10:41:12,Display Ads,Retargeting,Yes,2025-02-10
60022,2025-02-10 23:17:02,Display Ads,Retargeting,No,2025-02-10
22385,2025-02-10 09:26:41,Search Ads,Discount Offer,No,2025-02-10
27589,2025-02-10 01:02:44,Email,Retargeting,Yes,2025-02-10
37903,2025-02-10 02:48:15,Email,Retargeting,No,2025-02-10
85049,2025-02-11 19:48:08,Email,Brand Awareness,Yes,2025-02-11
68891,2025-02-11 17:30:06,Social Media,Brand Awareness,Yes,2025-02-11
24413,2025-02-11 00:19:17,Search Ads,-,Yes,2025-02-11
63820,2025-02-11 04:34:57,Display Ads,Retargeting,No,2025-02-11
44982,2025-02-10 19:04:03,Display Ads,-,Yes,2025-02-10
47509,2025-02-11 08:49:19,Social Media,New Product Launch,Yes,2025-02-11
47302,2025-02-10 15:10:05,Email,Discount Offer,Yes,2025-02-10
12121,2025-02-10 21:05:23,Social Media,-,Yes,2025-02-10
72028,2025-02-10 12:10:50,Referral,Winter Sale,Yes,2025-02-10
69761,2025-02-11 02:51:20,Direct Traffic,-,No,2025-02-11
69847,2025-02-11 06:22:09,Direct Traffic,-,No,2025-02-11
13403,2025-02-11 22:20:38,Display Ads,Brand Awareness,Yes,2025-02-11
14080,2025-02-10 02:04:18,Direct Traffic,-,No,2025-02-10
45681,2025-02-10 10:28:57,Display Ads,Discount Offer,No,2025-02-10
95509,2025-02-11 07:24:35,Display Ads,Retargeting,No,2025-02-11
72415,2025-02-11 10:35:10,Search Ads,-,No,2025-02-11
70492,2025-02-11 01:24:49,Email,Discount Offer,No,2025-02-11
23202,2025-02-11 09:14:29,Email,Retargeting,Yes,2025-02-11
21910,2025-02-10 07:59:50,Social Media,Retargeting,No,2025-02-10
64955,2025-02-10 21:33:04,Display Ads,Retargeting,Yes,2025-02-10
78348,2025-02-11 06:43:45,Direct Traffic,-,No,2025-02-11
55427,2025-02-10 15:06:10,Email,-,No,2025-02-10
20743,2025-02-10 21:56:09,Direct Traffic,-,No,2025-02-10
69144,2025-02-11 17:14:21,Referral,Discount Offer,Yes,2025-02-11
88567,2025-02-11 17:15:41,Referral,New Product Launch,No,2025-02-11
19184,2025-02-11 16:04:55,Direct Traffic,-,No,2025-02-11
96855,2025-02-10 19:21:10,Email,Brand Awareness,Yes,2025-02-10
99697,2025-02-10 11:09:06,Social Media,New Product Launch,Yes,2025-02-10
94431,2025-02-11 00:41:13,Direct Traffic,-,Yes,2025-02-11
33292,2025-02-10 11:12:13,Search Ads,Brand Awareness,No,2025-02-10
66382,2025-02-11 01:59:54,Search Ads,New Product Launch,Yes,2025-02-11
83320,2025-02-11 17:13:27,Email,Winter Sale,Yes,2025-02-11
92402,2025-02-10 22:50:20,Email,-,No,2025-02-10
34833,2025-02-10 01:57:03,Referral,New Product Launch,No,2025-02-10
56041,2025-02-10 03:18:25,Display Ads,Brand Awareness,Yes,2025-02-10
74627,2025-02-11 20:54:11,Direct Traffic,-,No,2025-02-11
86700,2025-02-11 22:25:59,Social Media,Winter Sale,Yes,2025-02-11
25147,2025-02-10 16:11:30,Referral,Winter Sale,Yes,2025-02-10
89619,2025-02-10 04:25:48,Social Media,Retargeting,No,2025-02-10
42809,2025-02-10 06:58:59,Social Media,Retargeting,No,2025-02-10
90088,2025-02-10 20:21:35,Search Ads,Winter Sale,No,2025-02-10
38483,2025-02-11 17:22:09,Referral,Retargeting,Yes,2025-02-11
14049,2025-02-10 13:39:48,Search Ads,Brand Awareness,No,2025-02-10
91679,2025-02-10 13:11:21,Social Media,Retargeting,Yes,2025-02-10
29109,2025-02-11 01:19:51,Direct Traffic,-,Yes,2025-02-11
94431,2025-02-10 12:08:38,Search Ads,Winter Sale,No,2025-02-10
64553,2025-02-10 23:49:30,Search Ads,Brand Awareness,No,2025-02-10
93007,2025-02-11 15:55:18,Display Ads,Discount Offer,Yes,2025-02-11
31643,2025-02-10 14:26:43,Direct Traffic,-,No,2025-02-10
61650,2025-02-10 16:30:12,Direct Traffic,-,Yes,2025-02-10
93270,2025-02-10 07:24:06,Email,Winter Sale,No,2025-02-10
72929,2025-02-11 09:31:36,Social Media,-,Yes,2025-02-11
20853,2025-02-11 15:56:58,Referral,Winter Sale,Yes,2025-02-11
97826,2025-02-10 07:30:48,Display Ads,Retargeting,Yes,2025-02-10
61053,2025-02-10 13:53:20,Display Ads,-,Yes,2025-02-10
63064,2025-02-10 12:53:52,Referral,-,Yes,2025-02-10
85651,2025-02-11 14:29:18,Email,-,No,2025-02-11
71839,2025-02-11 21:15:23,Display Ads,Winter Sale,No,2025-02-11
17074,2025-02-10 05:48:54,Display Ads,Retargeting,No,2025-02-10
73814,2025-02-11 20:51:40,Referral,-,Yes,2025-02-11
61650,2025-02-10 20:04:56,Display Ads,Brand Awareness,Yes,2025-02-10
98881,2025-02-11 13:35:53,Referral,-,No,2025-02-11
27506,2025-02-11 23:25:12,Display Ads,Retargeting,No,2025-02-11
82938,2025-02-10 13:05:25,Search Ads,Retargeting,No,2025-02-10
49128,2025-02-10 23:01:33,Search Ads,Winter Sale,Yes,2025-02-10
84196,2025-02-11 15:46:45,Referral,-,No,2025-02-11
40227,2025-02-10 09:10:18,Direct Traffic,-,No,2025-02-10
46487,2025-02-11 08:27:09,Direct Traffic,-,Yes,2025-02-11
11365,2025-02-10 11:21:30,Referral,Winter Sale,No,2025-02-10
66060,2025-02-10 12:13:19,Direct Traffic,-,No,2025-02-10
70773,2025-02-10 09:12:49,Search Ads,New Product Launch,No,2025-02-10
45218,2025-02-10 17:07:23,Email,Brand Awareness,Yes,2025-02-10
53419,2025-02-10 21:05:07,Display Ads,-,Yes,2025-02-10
36918,2025-02-11 22:09:27,Direct Traffic,-,No,2025-02-11
78830,2025-02-10 14:51:10,Direct Traffic,-,No,2025-02-10
34780,2025-02-10 21:03:41,Social Media,Discount Offer,No,2025-02-10
51786,2025-02-10 04:50:59,Social Media,Winter Sale,No,2025-02-10
24251,2025-02-11 17:38:39,Direct Traffic,-,No,2025-02-11
83035,2025-02-11 01:13:57,Email,New Product Launch,No,2025-02-11
55190,2025-02-10 13:48:58,Referral,-,Yes,2025-02-10
13191,2025-02-10 14:36:50,Referral,-,Yes,2025-02-10
32692,2025-02-11 03:39:22,Social Media,Discount Offer,No,2025-02-11
13186,2025-02-11 02:16:11,Display Ads,Discount Offer,No,2025-02-11
64521,2025-02-11 04:48:16,Social Media,Winter Sale,No,2025-02-11
26185,2025-02-11 14:53:10,Email,Brand Awareness,Yes,2025-02-11
59390,2025-02-10 15:10:11,Direct Traffic,-,Yes,2025-02-10
86379,2025-02-11 00:15:02,Referral,Discount Offer,No,2025-02-11
43623,2025-02-11 13:07:40,Direct Traffic,-,No,2025-02-11
92487,2025-02-11 02:47:01,Email,Brand Awareness,No,2025-02-11
14172,2025-02-10 12:36:42,Email,Winter Sale,No,2025-02-10
12275,2025-02-10 04:43:05,Search Ads,Retargeting,Yes,2025-02-10
59302,2025-02-10 08:52:46,Search Ads,-,No,2025-02-10
90131,2025-02-11 07:47:51,Display Ads,Brand Awareness,No,2025-02-11
41221,2025-02-10 10:23:23,Display Ads,Brand Awareness,No,2025-02-10
16955,2025-02-11 13:50:21,Referral,Brand Awareness,Yes,2025-02-11
92989,2025-02-11 00:15:13,Email,Retargeting,No,2025-02-11
55333,2025-02-10 21:33:46,Search Ads,-,Yes,2025-02-10
84413,2025-02-11 02:56:35,Display Ads,Brand Awareness,No,2025-02-11
27700,2025-02-11 08:01:00,Search Ads,-,No,2025-02-11
13444,2025-02-11 19:47:26,Social Media,Retargeting,No,2025-02-11
98320,2025-02-11 00:31:41,Search Ads,Retargeting,Yes,2025-02-11
74876,2025-02-10 23:27:31,Referral,Discount Offer,No,2025-02-10
47202,2025-02-10 05:11:22,Direct Traffic,-,No,2025-02-10
63527,2025-02-11 18:23:43,Email,Winter Sale,No,2025-02-11
75656,2025-02-10 17:54:55,Display Ads,Retargeting,Yes,2025-02-10
56128,2025-02-11 00:56:01,Social Media,-,No,2025-02-11
79891,2025-02-10 11:58:57,Referral,Retargeting,Yes,2025-02-10
92167,2025-02-10 03:10:13,Email,-,Yes,2025-02-10
22923,2025-02-10 15:10:06,Email,Winter Sale,Yes,2025-02-10
71478,2025-02-11 00:47:58,Direct Traffic,-,No,2025-02-11
61867,2025-02-10 02:27:38,Display Ads,Retargeting,No,2025-02-10
29238,2025-02-11 01:22:47,Search Ads,-,Yes,2025-02-11
52282,2025-02-11 17:56:53,Search Ads,Brand Awareness,Yes,2025-02-11
77688,2025-02-11 21:50:41,Referral,Discount Offer,No,2025-02-11
59927,2025-02-10 19:30:04,Display Ads,Discount Offer,Yes,2025-02-10
47202,2025-02-11 15:36:43,Email,Winter Sale,No,2025-02-11
55513,2025-02-10 21:26:03,Search Ads,-,Yes,2025-02-10
81371,2025-02-10 13:08:23,Social Media,Winter Sale,Yes,2025-02-10
92785,2025-02-10 04:11:02,Referral,Brand Awareness,No,2025-02-10
42030,2025-02-10 11:43:37,Display Ads,Retargeting,Yes,2025-02-10
55702,2025-02-10 10:18:23,Display Ads,-,Yes,2025-02-10
11790,2025-02-10 14:29:18,Search Ads,Retargeting,No,2025-02-10
67454,2025-02-10 21:15:38,Search Ads,New Product Launch,Yes,2025-02-10
96598,2025-02-11 08:06:44,Referral,Brand Awareness,Yes,2025-02-11
59188,2025-02-10 04:32:25,Email,New Product Launch,No,2025-02-10
65922,2025-02-11 18:47:09,Display Ads,New Product Launch,No,2025-02-11
48330,2025-02-10 09:05:30,Social Media,Winter Sale,Yes,2025-02-10
70237,2025-02-10 04:31:33,Display Ads,Retargeting,Yes,2025-02-10
15390,2025-02-11 23:17:03,Referral,Retargeting,No,2025-02-11
37078,2025-02-10 11:37:13,Direct Traffic,-,No,2025-02-10
48099,2025-02-10 23:17:01,Search Ads,Retargeting,No,2025-02-10
72028,2025-02-10 19:44:23,Social Media,-,Yes,2025-02-10
28919,2025-02-11 13:53:24,Referral,-,No,2025-02-11
73945,2025-02-10 09:55:24,Display Ads,Retargeting,No,2025-02-10
48099,2025-02-10 10:03:21,Social Media,Retargeting,Yes,2025-02-10
59631,2025-02-10 08:50:58,Referral,Discount Offer,Yes,2025-02-10
86021,2025-02-11 01:16:54,Social Media,-,No,2025-02-11
60001,2025-02-10 10:06:29,Social Media,-,Yes,2025-02-10
10673,2025-02-11 04:08:41,Direct Traffic,-,Yes,2025-02-11
80604,2025-02-10 22:22:01,Email,-,No,2025-02-10
43692,2025-02-10 11:13:41,Email,Discount Offer,No,2025-02-10
30820,2025-02-11 17:45:56,Display Ads,Discount Offer,No,2025-02-11
50166,2025-02-11 01:51:22,Display Ads,Discount Offer,Yes,2025-02-11
78282,2025-02-11 18:56:18,Social Media,-,Yes,2025-02-11
16083,2025-02-10 14:50:21,Email,Discount Offer,No,2025-02-10
72118,2025-02-11 07:03:15,Social Media,-,Yes,2025-02-11
19372,2025-02-10 10:20:08,Social Media,Retargeting,No,2025-02-10
29196,2025-02-11 01:57:00,Search Ads,New Product Launch,No,2025-02-11
15395,2025-02-10 22:22:05,Social Media,Retargeting,Yes,2025-02-10
63029,2025-02-11 08:49:07,Search Ads,-,Yes,2025-02-11
90001,2025-02-10 19:28:07,Social Media,-,Yes,2025-02-10
27513,2025-02-11 05:15:39,Referral,Discount Offer,No,2025-02-11
15978,2025-02-11 12:25:50,Social Media,Brand Awareness,Yes,2025-02-11
44026,2025-02-11 04:14:39,Referral,New Product Launch,Yes,2025-02-11
89677,2025-02-10 19:08:18,Social Media,-,No,2025-02-10
49665,2025-02-10 07:41:20,Search Ads,New Product Launch,No,2025-02-10
26582,2025-02-11 04:53:26,Display Ads,Retargeting,Yes,2025-02-11
50574,2025-02-11 11:20:32,Search Ads,Brand Awareness,No,2025-02-11
24765,2025-02-11 01:14:30,Search Ads,New Product Launch,No,2025-02-11
10685,2025-02-10 01:43:44,Display Ads,Brand Awareness,Yes,2025-02-10
54739,2025-02-10 22:31:43,Email,Brand Awareness,No,2025-02-10
68891,2025-02-11 16:44:11,Referral,-,No,2025-02-11
12121,2025-02-10 07:13:37,Search Ads,Retargeting,Yes,2025-02-10
96629,2025-02-10 07:19:38,Social Media,Retargeting,Yes,2025-02-10
79181,2025-02-11 15:44:02,Social Media,New Product Launch,Yes,2025-02-11
11107,2025-02-10 17:44:11,Referral,-,No,2025-02-10
24594,2025-02-10 13:32:36,Direct Traffic,-,Yes,2025-02-10
81053,2025-02-10 14:00:11,Search Ads,Discount Offer,No,2025-02-10
66785,2025-02-11 05:31:03,Search Ads,Discount Offer,Yes,2025-02-11
61905,2025-02-10 23:54:11,Email,Winter Sale,Yes,2025-02-10
30820,2025-02-10 15:31:17,Social Media,-,Yes,2025-02-10
53947,2025-02-10 22:46:41,Email,-,No,2025-02-10
21757,2025-02-11 14:11:57,Search Ads,Retargeting,Yes,2025-02-11
71478,2025-02-11 09:04:59,Display Ads,Discount Offer,Yes,2025-02-11
95799,2025-02-11 19:09:41,Referral,Retargeting,Yes,2025-02-11
83490,2025-02-11 15:55:27,Referral,New Product Launch,No,2025-02-11
79906,2025-02-10 05:26:50,Direct Traffic,-,No,2025-02-10
89685,2025-02-11 21:25:42,Direct Traffic,-,No,2025-02-11
48740,2025-02-11 16:14:29,Display Ads,New Product Launch,No,2025-02-11
51068,2025-02-11 03:42:22,Email,-,No,2025-02-11
93270,2025-02-11 16:12:16,Display Ads,Winter Sale,No,2025-02-11
13186,2025-02-11 06:20:31,Direct Traffic,-,No,2025-02-11
63250,2025-02-11 06:44:23,Direct Traffic,-,No,2025-02-11
66866,2025-02-10 15:01:11,Search Ads,Retargeting,No,2025-02-10
86406,2025-02-11 23:20:36,Search Ads,Discount Offer,Yes,2025-02-11
57739,2025-02-11 07:06:29,Direct Traffic,-,Yes,2025-02-11
38286,2025-02-11 16:08:44,Email,Brand Awareness,No,2025-02-11
47452,2025-02-10 06:57:25,Display Ads,-,No,2025-02-10
37186,2025-02-11 04:39:53,Email,Retargeting,Yes,2025-02-11
79823,2025-02-11 15:51:19,Social Media,Winter Sale,Yes,2025-02-11
85576,2025-02-10 01:30:34,Referral,Winter Sale,Yes,2025-02-10
85844,2025-02-11 00:35:30,Referral,New Product Launch,No,2025-02-11
53283,2025-02-11 13:36:51,Social Media,Winter Sale,Yes,2025-02-11
10378,2025-02-11 21:26:36,Referral,Brand Awareness,Yes,2025-02-11
67005,2025-02-11 01:52:37,Social Media,Brand Awareness,Yes,2025-02-11
20300,2025-02-11 06:02:43,Social Media,Retargeting,Yes,2025-02-11
87153,2025-02-11 02:31:11,Display Ads,-,No,2025-02-11
49478,2025-02-10 21:38:16,Direct Traffic,-,No,2025-02-10
77091,2025-02-10 04:00:29,Display Ads,Brand Awareness,No,2025-02-10
47302,2025-02-11 00:39:28,Search Ads,Winter Sale,Yes,2025-02-11
47085,2025-02-11 05:56:26,Direct Traffic,-,Yes,2025-02-11
94070,2025-02-11 15:51:37,Search Ads,Brand Awareness,Yes,2025-02-11
23599,2025-02-11 15:55:08,Referral,Winter Sale,Yes,2025-02-11
64814,2025-02-10 00:02:17,Display Ads,Brand Awareness,No,2025-02-10
99627,2025-02-10 19:01:39,Email,Retargeting,No,2025-02-10
35230,2025-02-10 08:49:24,Email,Brand Awareness,No,2025-02-10
63473,2025-02-10 21:52:30,Search Ads,Brand Awareness,No,2025-02-10
85343,2025-02-10 20:56:14,Direct Traffic,-,Yes,2025-02-10
79894,2025-02-10 19:11:05,Email,Winter Sale,Yes,2025-02-10
90359,2025-02-11 01:49:39,Direct Traffic,-,No,2025-02-11
58496,2025-02-10 03:53:51,Search Ads,Winter Sale,No,2025-02-10
73183,2025-02-10 04:27:02,Social Media,Brand Awareness,No,2025-02-10
76622,2025-02-11 02:16:01,Display Ads,Discount Offer,No,2025-02-11
15924,2025-02-11 13:55:54,Search Ads,Brand Awareness,No,2025-02-11
20400,2025-02-11 08:02:59,Display Ads,New Product Launch,Yes,2025-02-11
47452,2025-02-11 19:37:19,Social Media,Brand Awareness,No,2025-02-11
57318,2025-02-10 12:00:35,Display Ads,Winter Sale,No,2025-02-10
92974,2025-02-10 01:00:18,Referral,New Product Launch,No,2025-02-10
36308,2025-02-11 11:00:48,Search Ads,New Product Launch,No,2025-02-11
67051,2025-02-10 23:47:39,Email,Winter Sale,Yes,2025-02-10
15145,2025-02-10 12:39:12,Display Ads,Brand Awareness,Yes,2025-02-10
10668,2025-02-11 07:39:45,Referral,Retargeting,Yes,2025-02-11
99153,2025-02-11 05:40:50,Direct Traffic,-,No,2025-02-11
72040,2025-02-11 12:33:48,Social Media,Discount Offer,No,2025-02-11
87245,2025-02-11 20:31:50,Display Ads,Winter Sale,Yes,2025-02-11
79207,2025-02-11 10:17:17,Direct Traffic,-,Yes,2025-02-11
41964,2025-02-10 07:46:10,Email,Retargeting,No,2025-02-10
76029,2025-02-10 19:04:21,Social Media,-,Yes,2025-02-10
85902,2025-02-10 00:50:03,Search Ads,Discount Offer,No,2025-02-10
62478,2025-02-10 03:00:21,Display Ads,New Product Launch,Yes,2025-02-10
92808,2025-02-11 00:03:39,Referral,Brand Awareness,No,2025-02-11
61462,2025-02-10 17:21:28,Display Ads,Winter Sale,No,2025-02-10
99782,2025-02-10 09:52:12,Display Ads,Retargeting,No,2025-02-10
24215,2025-02-10 20:56:27,Social Media,Discount Offer,Yes,2025-02-10
67658,2025-02-10 13:14:53,Search Ads,Brand Awareness,Yes,2025-02-10
69942,2025-02-10 17:28:22,Direct Traffic,-,Yes,2025-02-10
54489,2025-02-10 10:55:55,Referral,-,No,2025-02-10
88598,2025-02-10 07:08:09,Search Ads,Brand Awareness,No,2025-02-10
70492,2025-02-10 19:43:36,Display Ads,-,No,2025-02-10
38683,2025-02-11 23:33:04,Referral,-,No,2025-02-11
71469,2025-02-11 23:16:19,Direct Traffic,-,No,2025-02-11
48404,2025-02-11 05:18:52,Email,Retargeting,Yes,2025-02-11
62298,2025-02-11 11:29:42,Email,Brand Awareness,Yes,2025-02-11
28265,2025-02-10 23:34:55,Direct Traffic,-,Yes,2025-02-10
76871,2025-02-10 21:16:50,Social Media,Winter Sale,No,2025-02-10
29164,2025-02-10 17:02:41,Social Media,Winter Sale,Yes,2025-02-10
